instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,holiday
14577,09/04/12,3,1,9,13,0,2,1,1,0.8,0.7576,0.55,0.4478,72,203,275,0
14578,09/04/12,3,1,9,14,0,2,1,1,0.8,0.7576,0.55,0.4179,72,202,274,0
14579,09/04/12,3,1,9,15,0,2,1,1,0.8,0.7727,0.59,0.4627,68,224,292,0
14580,09/04/12,3,1,9,16,0,2,1,1,0.76,0.7273,0.7,0.4179,61,397,458,0
14581,09/04/12,3,1,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,110,746,856,0
14582,09/04/12,3,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,94,745,839,0
14583,09/04/12,3,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,50,502,552,0
14584,09/04/12,3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,47,338,385,0
14585,09/04/12,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28,240,268,0
14586,09/04/12,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,25,154,179,0
14587,09/04/12,3,1,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,12,83,95,0
14588,09/05/12,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10,27,37,0
14589,09/05/12,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13,0
14590,09/05/12,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,0,9,9,0
14591,09/05/12,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4,0
14592,09/05/12,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2,3,5,0
14593,09/05/12,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,1,39,40,0
14594,09/05/12,3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,7,203,210,0
14595,09/05/12,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489,500,0
14596,09/05/12,3,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,33,692,725,0
14597,09/05/12,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27,263,290,0
14598,09/05/12,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54,181,235,0
14599,09/05/12,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61,156,217,0
14600,09/05/12,3,1,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,49,217,266,0
14601,09/05/12,3,1,9,13,0,3,1,1,0.8,0.7879,0.63,0.1642,50,184,234,0
14602,09/05/12,3,1,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,34,177,211,0
14603,09/05/12,3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,41,204,245,0
14604,09/05/12,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430,0
14605,09/05/12,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863,0
14606,09/05/12,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,82,757,839,0
14607,09/05/12,3,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,64,598,662,0
14608,09/05/12,3,1,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,55,357,412,0
14609,09/05/12,3,1,9,21,0,3,1,1,0.72,0.697,0.79,0,18,278,296,0
14610,09/05/12,3,1,9,22,0,3,1,1,0.72,0.697,0.79,0,38,181,219,0
14611,09/05/12,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24,126,150,0
14612,09/06/12,3,1,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,30,35,65,0
14613,09/06/12,3,1,9,1,0,4,1,2,0.7,0.6667,0.84,0,2,16,18,0
14614,09/06/12,3,1,9,2,0,4,1,1,0.72,0.697,0.79,0,1,7,8,0
14615,09/06/12,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0,9,9,0
14616,09/06/12,3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0,8,8,0
14617,09/06/12,3,1,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,3,35,38,0
14618,09/06/12,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11,189,200,0
14619,09/06/12,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21,461,482,0
14620,09/06/12,3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0,24,622,646,0
14621,09/06/12,3,1,9,9,0,4,1,3,0.66,0.5909,0.94,0.1343,8,115,123,0
14622,09/06/12,3,1,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343,9,40,49,0
14623,09/06/12,3,1,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,10,52,62,0
14624,09/06/12,3,1,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,11,126,137,0
14625,09/06/12,3,1,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,39,152,191,0
14626,09/06/12,3,1,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,38,178,216,0
14627,09/06/12,3,1,9,15,0,4,1,1,0.74,0.697,0.66,0.194,42,228,270,0
14628,09/06/12,3,1,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,42,374,416,0
14629,09/06/12,3,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,67,741,808,0
14630,09/06/12,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74,761,835,0
14631,09/06/12,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54,504,558,0
14632,09/06/12,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50,356,406,0
14633,09/06/12,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272,0
14634,09/06/12,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217,0
14635,09/06/12,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169,0
14636,09/07/12,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17,79,96,0
14637,09/07/12,3,1,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,10,19,29,0
14638,09/07/12,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11,0
14639,09/07/12,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0,9,9,0
14640,09/07/12,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0,1,7,8,0
14641,09/07/12,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0,1,39,40,0
14642,09/07/12,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140,0
14643,09/07/12,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21,465,486,0
14644,09/07/12,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29,690,719,0
14645,09/07/12,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,33,311,344,0
14646,09/07/12,3,1,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,53,171,224,0
14647,09/07/12,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296,0
14648,09/07/12,3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,76,247,323,0
14649,09/07/12,3,1,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,71,283,354,0
14650,09/07/12,3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,66,187,253,0
14651,09/07/12,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331,0
14652,09/07/12,3,1,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,75,395,470,0
14653,09/07/12,3,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,88,684,772,0
14654,09/07/12,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95,697,792,0
14655,09/07/12,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70,498,568,0
14656,09/07/12,3,1,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,51,340,391,0
14657,09/07/12,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55,246,301,0
14658,09/07/12,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52,247,299,0
14659,09/07/12,3,1,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,28,220,248,0
14660,09/08/12,3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,20,130,150,0
14661,09/08/12,3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,10,107,117,0
14662,09/08/12,3,1,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,9,68,77,0
14663,09/08/12,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3,40,43,0
14664,09/08/12,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,3,8,11,0
14665,09/08/12,3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2,13,15,0
14666,09/08/12,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26,34,0
14667,09/08/12,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,11,71,82,0
14668,09/08/12,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,33,197,230,0
14669,09/08/12,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87,261,348,0
14670,09/08/12,3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100,322,422,0
14671,09/08/12,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,173,405,578,0
14672,09/08/12,3,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,220,474,694,0
14673,09/08/12,3,1,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,233,435,668,0
14674,09/08/12,3,1,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,260,366,626,0
14675,09/08/12,3,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,175,337,512,0
14676,09/08/12,3,1,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,19,95,114,0
14677,09/08/12,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,52,119,171,0
14678,09/08/12,3,1,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,27,140,167,0
14679,09/08/12,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28,187,215,0
14680,09/08/12,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194,0
14681,09/08/12,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26,155,181,0
14682,09/08/12,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18,176,194,0
14683,09/08/12,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133,0
14684,09/09/12,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18,106,124,0
14685,09/09/12,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20,104,124,0
14686,09/09/12,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15,81,96,0
14687,09/09/12,3,1,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,14,32,46,0
14688,09/09/12,3,1,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,12,16,28,0
14689,09/09/12,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16,39,55,0
14690,09/09/12,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11,24,35,0
14691,09/09/12,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70,0
14692,09/09/12,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170,0
14693,09/09/12,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,85,214,299,0
14694,09/09/12,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,172,323,495,0
14695,09/09/12,3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,194,391,585,0
14696,09/09/12,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0,247,510,757,0
14697,09/09/12,3,1,9,13,0,0,0,1,0.68,0.6364,0.39,0,238,491,729,0
14698,09/09/12,3,1,9,14,0,0,0,1,0.72,0.6515,0.3,0.2836,232,415,647,0
14699,09/09/12,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,284,412,696,0
14700,09/09/12,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,228,473,701,0
14701,09/09/12,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,213,458,671,0
14702,09/09/12,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,156,404,560,0
14703,09/09/12,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496,0
14704,09/09/12,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356,0
14705,09/09/12,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206,0
14706,09/09/12,3,1,9,22,0,0,0,1,0.58,0.5455,0.49,0.2537,64,125,189,0
14707,09/09/12,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,22,70,92,0
14708,09/10/12,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6,35,41,0
14709,09/10/12,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.194,7,11,18,0
14710,09/10/12,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,11,6,17,0
14711,09/10/12,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,5,7,12,0
14712,09/10/12,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5,0
14713,09/10/12,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40,0
14714,09/10/12,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180,0
14715,09/10/12,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447,0
14716,09/10/12,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,33,697,730,0
14717,09/10/12,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,40,321,361,0
14718,09/10/12,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,42,168,210,0
14719,09/10/12,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,69,167,236,0
14720,09/10/12,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332,0
14721,09/10/12,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323,0
14722,09/10/12,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,107,233,340,0
14723,09/10/12,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,115,231,346,0
14724,09/10/12,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488,0
14725,09/10/12,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,127,744,871,0
14726,09/10/12,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,111,857,968,0
14727,09/10/12,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633,0
14728,09/10/12,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,34,356,390,0
14729,09/10/12,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,29,256,285,0
14730,09/10/12,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,15,144,159,0
14731,09/10/12,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0,7,86,93,0
14732,09/11/12,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5,27,32,0
14733,09/11/12,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0,0,10,10,0
14734,09/11/12,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6,0
14735,09/11/12,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8,0
14736,09/11/12,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,1,8,9,0
14737,09/11/12,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44,0
14738,09/11/12,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11,200,211,0
14739,09/11/12,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596,0
14740,09/11/12,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750,0
14741,09/11/12,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0,35,323,358,0
14742,09/11/12,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0,54,142,196,0
14743,09/11/12,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247,0
14744,09/11/12,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0,62,254,316,0
14745,09/11/12,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328,0
14746,09/11/12,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255,0
14747,09/11/12,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,0
14748,09/11/12,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536,0
14749,09/11/12,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0,168,802,970,0
14750,09/11/12,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,0
14751,09/11/12,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,0
14752,09/11/12,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,0
14753,09/11/12,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,0
14754,09/11/12,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,0
14755,09/11/12,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,0
14756,09/12/12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,0
14757,09/12/12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,0
14758,09/12/12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,0
14759,09/12/12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,0
14760,09/12/12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,0
14761,09/12/12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,0
14762,09/12/12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,0
14763,09/12/12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0,24,533,557,0
14764,09/12/12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,0
14765,09/12/12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,0
14766,09/12/12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,0
14767,09/12/12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,0
14768,09/12/12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,0
14769,09/12/12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,0
14770,09/12/12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,0
14771,09/12/12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,0
14772,09/12/12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,0
14773,09/12/12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,0
14774,09/12/12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,0
14775,09/12/12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,0
14776,09/12/12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,0
14777,09/12/12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,0
14778,09/12/12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,0
14779,09/12/12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,0
14780,09/13/12,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,0
14781,09/13/12,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,0
14782,09/13/12,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0,0,9,9,0
14783,09/13/12,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0,2,9,11,0
14784,09/13/12,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0,0,6,6,0
14785,09/13/12,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0,3,54,57,0
14786,09/13/12,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0,9,186,195,0
14787,09/13/12,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0,22,549,571,0
14788,09/13/12,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0,33,725,758,0
14789,09/13/12,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,0
14790,09/13/12,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,0
14791,09/13/12,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,0
14792,09/13/12,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,0
14793,09/13/12,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0,60,223,283,0
14794,09/13/12,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,0
14795,09/13/12,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,0
14796,09/13/12,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,0
14797,09/13/12,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,0
14798,09/13/12,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,0
14799,09/13/12,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,0
14800,09/13/12,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,0
14801,09/13/12,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,0
14802,09/13/12,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,0
14803,09/13/12,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,0
14804,09/14/12,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,0
14805,09/14/12,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,0
14806,09/14/12,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0,7,23,30,0
14807,09/14/12,3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0,5,9,14,0
14808,09/14/12,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0,1,11,12,0
14809,09/14/12,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0,1,40,41,0
14810,09/14/12,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0,8,144,152,0
14811,09/14/12,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0,17,437,454,0
14812,09/14/12,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,0
14813,09/14/12,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,0
14814,09/14/12,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0,75,171,246,0
14815,09/14/12,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,0
14816,09/14/12,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,0
14817,09/14/12,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,0
14818,09/14/12,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,0
14819,09/14/12,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367,0
14820,09/14/12,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0,109,454,563,0
14821,09/14/12,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,0
14822,09/14/12,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,0
14823,09/14/12,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,0
14824,09/14/12,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,0
14825,09/14/12,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,0
14826,09/14/12,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,0
14827,09/14/12,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,0
14828,09/15/12,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,0
14829,09/15/12,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0,8,101,109,0
14830,09/15/12,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,0
14831,09/15/12,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,0
14832,09/15/12,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6,0
14833,09/15/12,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16,0
14834,09/15/12,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33,0
14835,09/15/12,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73,0
14836,09/15/12,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212,0
14837,09/15/12,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342,0
14838,09/15/12,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442,0
14839,09/15/12,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627,0
14840,09/15/12,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,0
14841,09/15/12,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704,0
14842,09/15/12,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715,0
14843,09/15/12,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654,0
14844,09/15/12,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783,0
14845,09/15/12,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729,0
14846,09/15/12,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614,0
14847,09/15/12,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478,0
14848,09/15/12,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330,0
14849,09/15/12,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296,0
14850,09/15/12,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0,82,197,279,0
14851,09/15/12,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0,47,182,229,0
14852,09/16/12,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0,28,123,151,0
